,tweet_id,timestamp,text,rating_numerator,rating_denominator,dog_stage,favorites,retweets,img_num,confidence,dog_breed
6830,828372645993398273,2017-02-05 22:40:03+00:00,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10,puppo,12245.0,2818.0,1.0,0.663047,malamute
6833,828011680017821696,2017-02-04 22:45:42+00:00,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,10,puppo,10084.0,2079.0,1.0,0.936662,American_Staffordshire_terrier
6834,827933404142436356,2017-02-04 17:34:40+00:00,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,10,puppo,19507.0,5045.0,2.0,0.8061149999999999,German_shepherd
6835,827653905312006145,2017-02-03 23:04:02+00:00,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,10,puppo,15077.0,2909.0,1.0,0.285555,collie
6836,827600520311402496,2017-02-03 19:31:54+00:00,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10,puppo,7280.0,902.0,1.0,0.32563800000000004,Pembroke
6837,827324948884643840,2017-02-03 01:16:53+00:00,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,10,puppo,15407.0,2912.0,1.0,0.352486,golden_retriever
6838,827199976799354881,2017-02-02 17:00:17+00:00,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,10,puppo,10301.0,2136.0,4.0,0.8696809999999999,Great_Dane
6839,826958653328592898,2017-02-02 01:01:21+00:00,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10,puppo,20973.0,4800.0,1.0,0.6173890000000001,golden_retriever
6840,826848821049180160,2017-02-01 17:44:55+00:00,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,10,puppo,35194.0,9749.0,4.0,0.858764,Great_Pyrenees
6842,826598365270007810,2017-02-01 01:09:42+00:00,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,10,puppo,9740.0,2262.0,1.0,0.628119,French_bulldog
6843,826476773533745153,2017-01-31 17:06:32+00:00,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,10,puppo,17914.0,4037.0,1.0,0.7418600000000001,German_shepherd
6844,826240494070030336,2017-01-31 01:27:39+00:00,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10,puppo,12928.0,2515.0,1.0,0.903048,French_bulldog
6845,826204788643753985,2017-01-30 23:05:46+00:00,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,10,puppo,4747.0,882.0,2.0,0.782058,Labrador_retriever
6846,826115272272650244,2017-01-30 17:10:04+00:00,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,10,puppo,15227.0,2993.0,1.0,0.00233085,golden_retriever
6848,825829644528148480,2017-01-29 22:15:05+00:00,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10,puppo,12415.0,2416.0,2.0,0.8534069999999999,Great_Pyrenees
6849,825535076884762624,2017-01-29 02:44:34+00:00,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,10,puppo,55594.0,16961.0,1.0,0.681495,Rottweiler
6850,825147591692263424,2017-01-28 01:04:51+00:00,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,10,puppo,17815.0,4365.0,1.0,0.354823,Pekinese
6851,825026590719483904,2017-01-27 17:04:02+00:00,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,10,puppo,6100.0,1204.0,2.0,0.524454,Eskimo_dog
6852,824775126675836928,2017-01-27 00:24:48+00:00,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,10,puppo,14543.0,3377.0,1.0,0.610499,Border_terrier
6853,824663926340194305,2017-01-26 17:02:56+00:00,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,10,puppo,10248.0,1704.0,1.0,0.526488,English_setter
6854,824325613288833024,2017-01-25 18:38:36+00:00,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,10,puppo,11521.0,10233.0,1.0,0.990793,Pembroke
6857,823939628516474880,2017-01-24 17:04:50+00:00,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,10,puppo,10379.0,2627.0,1.0,0.23407600000000006,schipperke
6858,823699002998870016,2017-01-24 01:08:40+00:00,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,10,puppo,13622.0,2434.0,1.0,0.203999,cairn
6859,823581115634085888,2017-01-23 17:20:14+00:00,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11.0,10,puppo,12687.0,2529.0,1.0,0.194044,German_shepherd
6861,823322678127919110,2017-01-23 00:13:17+00:00,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11.0,10,puppo,15320.0,3868.0,2.0,0.00183635,Chihuahua
6862,822975315408461824,2017-01-22 01:12:59+00:00,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12.0,10,puppo,16903.0,3327.0,1.0,0.233162,Pembroke
6863,822872901745569793,2017-01-21 18:26:02+00:00,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,10,puppo,128182.0,41623.0,1.0,0.196015,Lakeland_terrier
6864,822859134160621569,2017-01-21 17:31:20+00:00,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,10,puppo,12896.0,2189.0,1.0,0.332897,malinois
6865,822610361945911296,2017-01-21 01:02:48+00:00,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,10,puppo,14437.0,2834.0,1.0,0.6644869999999999,cocker_spaniel
6866,822489057087389700,2017-01-20 17:00:46+00:00,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,10,puppo,17690.0,6178.0,1.0,0.416769,Samoyed
6867,822462944365645825,2017-01-20 15:17:01+00:00,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,10,puppo,27205.0,13755.0,3.0,0.960199,Pomeranian
6868,822244816520155136,2017-01-20 00:50:15+00:00,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11.0,10,puppo,34119.0,9556.0,1.0,0.585441,Samoyed
6869,821886076407029760,2017-01-19 01:04:45+00:00,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,10,puppo,11035.0,2232.0,1.0,0.26623800000000003,golden_retriever
6870,821765923262631936,2017-01-18 17:07:18+00:00,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13.0,10,puppo,8188.0,1609.0,1.0,0.980071,golden_retriever
6871,821522889702862852,2017-01-18 01:01:34+00:00,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13.0,10,puppo,7837.0,1690.0,1.0,0.7635390000000001,Doberman
6872,821407182352777218,2017-01-17 17:21:47+00:00,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,10,puppo,11452.0,4170.0,1.0,0.5054960000000001,Irish_setter
6874,821149554670182400,2017-01-17 00:18:04+00:00,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,10,puppo,8400.0,1889.0,1.0,0.515933,German_shepherd
6875,821107785811234820,2017-01-16 21:32:06+00:00,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11.0,10,puppo,9363.0,2060.0,1.0,0.85659,Pomeranian
6876,821044531881721856,2017-01-16 17:20:45+00:00,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,10,puppo,12362.0,2203.0,1.0,0.14802,Old_English_sheepdog
6877,820749716845686786,2017-01-15 21:49:15+00:00,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,10,puppo,30815.0,9557.0,2.0,0.8380120000000001,golden_retriever
6878,820690176645140481,2017-01-15 17:52:40+00:00,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,12.0,10,puppo,11960.0,3124.0,2.0,0.872064,West_Highland_white_terrier
6879,820314633777061888,2017-01-14 17:00:24+00:00,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,10,puppo,3269.0,544.0,2.0,0.940724,Gordon_setter
6881,819952236453363712,2017-01-13 17:00:21+00:00,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,10,puppo,5191.0,1133.0,1.0,0.925505,American_Staffordshire_terrier
6883,819711362133872643,2017-01-13 01:03:12+00:00,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,11.0,10,puppo,13055.0,3006.0,2.0,0.0220094,toy_poodle
6884,819588359383371776,2017-01-12 16:54:26+00:00,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,10,puppo,9428.0,1935.0,1.0,0.5479350000000001,Cardigan
6885,819347104292290561,2017-01-12 00:55:47+00:00,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12.0,10,puppo,7058.0,1171.0,3.0,0.909106,Rottweiler
6887,819227688460238848,2017-01-11 17:01:16+00:00,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,10,puppo,22508.0,6485.0,1.0,0.4824520000000001,Border_terrier
6889,819004803107983360,2017-01-11 02:15:36+00:00,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,10,puppo,85177.0,35870.0,1.0,0.351308,standard_poodle
6890,818627210458333184,2017-01-10 01:15:10+00:00,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,10,puppo,21900.0,7324.0,1.0,0.384188,Labrador_retriever
6891,818614493328580609,2017-01-10 00:24:38+00:00,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,10,puppo,9607.0,2446.0,4.0,0.450722,Chihuahua
6892,818536468981415936,2017-01-09 19:14:36+00:00,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11.0,10,puppo,10609.0,2370.0,1.0,6.229489999999999e-05,Welsh_springer_spaniel
6893,818259473185828864,2017-01-09 00:53:55+00:00,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,10,puppo,10747.0,2180.0,1.0,0.367368,miniature_schnauzer
6894,818145370475810820,2017-01-08 17:20:31+00:00,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,10,puppo,12000.0,2470.0,1.0,0.621931,golden_retriever
6896,817827839487737858,2017-01-07 20:18:46+00:00,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,10,puppo,50332.0,26216.0,1.0,0.387608,cocker_spaniel
6897,817777686764523521,2017-01-07 16:59:28+00:00,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,10,puppo,10524.0,2601.0,1.0,0.733256,curly-coated_retriever
6898,817536400337801217,2017-01-07 01:00:41+00:00,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,10,puppo,11509.0,2846.0,2.0,0.971358,pug
6899,817423860136083457,2017-01-06 17:33:29+00:00,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13.0,10,puppo,32955.0,14185.0,1.0,0.201358,Samoyed
6900,817415592588222464,2017-01-06 17:00:38+00:00,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,10,puppo,5471.0,922.0,1.0,0.806163,Doberman
6901,817171292965273600,2017-01-06 00:49:53+00:00,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,10,puppo,8577.0,1961.0,1.0,0.295483,golden_retriever
6902,817120970343411712,2017-01-05 21:29:55+00:00,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,10,puppo,11933.0,2518.0,1.0,0.568809,Saluki
6903,817056546584727552,2017-01-05 17:13:55+00:00,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,10,puppo,8402.0,1591.0,1.0,0.8644149999999999,kelpie
6904,816816676327063552,2017-01-05 01:20:46+00:00,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,10,puppo,9781.0,1965.0,1.0,0.668164,malamute
6905,816697700272001025,2017-01-04 17:27:59+00:00,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12.0,10,puppo,9561.0,2130.0,1.0,0.756992,Chihuahua
6907,816336735214911488,2017-01-03 17:33:39+00:00,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,10,puppo,8416.0,1884.0,1.0,0.91933,Labrador_retriever
6908,816091915477250048,2017-01-03 01:20:49+00:00,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,10,puppo,8746.0,2067.0,3.0,0.967345,Pomeranian
6909,815990720817401858,2017-01-02 18:38:42+00:00,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11.0,10,puppo,4838.0,985.0,1.0,0.428756,Chihuahua
6910,815966073409433600,2017-01-02 17:00:46+00:00,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,10,puppo,21879.0,8173.0,1.0,0.506312,Tibetan_mastiff
6911,815736392542261248,2017-01-02 01:48:06+00:00,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,10,puppo,9638.0,2204.0,3.0,0.5489069999999999,Border_collie
6912,815639385530101762,2017-01-01 19:22:38+00:00,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12.0,10,puppo,8058.0,1601.0,1.0,0.8179529999999999,German_shepherd
6914,814986499976527872,2016-12-31 00:08:17+00:00,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,10,puppo,7495.0,1234.0,1.0,0.999828,dalmatian
6915,814638523311648768,2016-12-30 01:05:33+00:00,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12.0,10,puppo,11047.0,2626.0,2.0,0.650814,golden_retriever
6916,814530161257443328,2016-12-29 17:54:58+00:00,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,10,puppo,8462.0,1813.0,1.0,0.626913,miniature_poodle
6917,814153002265309185,2016-12-28 16:56:16+00:00,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,10,puppo,28121.0,8407.0,1.0,0.490068,golden_retriever
6918,813910438903693312,2016-12-28 00:52:25+00:00,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10,puppo,9127.0,1805.0,1.0,0.6993550000000001,Siberian_husky
6919,813812741911748608,2016-12-27 18:24:12+00:00,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10,puppo,35728.0,13567.0,1.0,0.709146,French_bulldog
6920,813800681631023104,2016-12-27 17:36:16+00:00,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10,puppo,8150.0,1710.0,1.0,0.501159,malamute
6921,813217897535406080,2016-12-26 03:00:30+00:00,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,10,puppo,18236.0,7098.0,1.0,0.905972,Samoyed
6922,813202720496779264,2016-12-26 02:00:11+00:00,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,10,puppo,9063.0,1771.0,1.0,0.701852,cocker_spaniel
6923,813187593374461952,2016-12-26 01:00:05+00:00,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,10,puppo,19445.0,4220.0,1.0,0.888181,golden_retriever
6924,813172488309972993,2016-12-26 00:00:03+00:00,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12.0,10,puppo,9089.0,1877.0,1.0,0.0261931,golden_retriever
6925,813157409116065792,2016-12-25 23:00:08+00:00,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12.0,10,puppo,7603.0,2139.0,2.0,0.07056710000000001,Pembroke
6926,813142292504645637,2016-12-25 22:00:04+00:00,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,10,puppo,8336.0,2326.0,3.0,0.848735,beagle
6928,813127251579564032,2016-12-25 21:00:18+00:00,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,10,puppo,11575.0,3024.0,1.0,0.432416,Norwegian_elkhound
6929,813112105746448384,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12.0,10,puppo,10105.0,2661.0,1.0,0.140682,Pembroke
6930,813096984823349248,2016-12-25 19:00:02+00:00,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,10,puppo,10361.0,3526.0,1.0,0.128056,Great_Dane
6931,813081950185472002,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,10,puppo,9713.0,2709.0,2.0,0.909951,Doberman
6932,813066809284972545,2016-12-25 17:00:08+00:00,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,10,puppo,7782.0,1896.0,1.0,0.7764,toy_terrier
6933,813051746834595840,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10,puppo,20542.0,7154.0,1.0,0.914804,golden_retriever
6934,812781120811126785,2016-12-24 22:04:54+00:00,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10,puppo,7389.0,1852.0,1.0,0.989316,bull_mastiff
6935,812709060537683968,2016-12-24 17:18:34+00:00,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10,puppo,6497.0,1404.0,1.0,0.326873,Irish_setter
6937,812466873996607488,2016-12-24 01:16:12+00:00,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12.0,10,puppo,7819.0,1871.0,1.0,0.0782055,Great_Dane
6938,812372279581671427,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10,puppo,13380.0,3561.0,2.0,0.7848729999999999,golden_retriever
6939,811985624773361665,2016-12-22 17:23:53+00:00,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10,puppo,7133.0,1364.0,1.0,0.6105729999999999,Staffordshire_bullterrier
6940,811744202451197953,2016-12-22 01:24:33+00:00,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10,puppo,7396.0,1545.0,1.0,0.386082,Pekinese
6942,811627233043480576,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,10,puppo,12482.0,2977.0,1.0,0.39628,beagle
6943,811386762094317568,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10,puppo,20519.0,6214.0,1.0,0.804177,Pembroke
6944,810896069567610880,2016-12-19 17:14:23+00:00,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,10,puppo,8830.0,1712.0,1.0,0.8208040000000001,flat-coated_retriever
6945,810657578271330305,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10,puppo,10754.0,2558.0,1.0,0.753521,malamute
6946,810284430598270976,2016-12-18 00:43:57+00:00,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10,puppo,34486.0,10931.0,1.0,0.620768,malamute
6947,810254108431155201,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10,puppo,14428.0,3283.0,1.0,0.292556,Staffordshire_bullterrier
6948,809920764300447744,2016-12-17 00:38:52+00:00,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10,puppo,15280.0,3831.0,1.0,0.397163,Norwich_terrier
6949,809448704142938112,2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,10,puppo,6824.0,1420.0,1.0,0.375415,Greater_Swiss_Mountain_dog
6950,809220051211603969,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,10,puppo,19519.0,5451.0,1.0,0.8195110000000001,Pomeranian
6951,809084759137812480,2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,10,puppo,12980.0,3435.0,1.0,0.911412,vizsla
6952,808838249661788160,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10,puppo,9931.0,2965.0,1.0,0.36953,Rottweiler
6953,808733504066486276,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12.0,10,puppo,7751.0,2108.0,1.0,0.0369271,toy_poodle
6954,808501579447930884,2016-12-13 02:39:32+00:00,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,10,puppo,11103.0,2542.0,2.0,0.4542390000000001,Airedale
6956,808106460588765185,2016-12-12 00:29:28+00:00,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,10,puppo,8654.0,2149.0,1.0,0.426183,golden_retriever
6957,808001312164028416,2016-12-11 17:31:39+00:00,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,10,puppo,12293.0,3452.0,1.0,0.730959,Labrador_retriever
6958,807621403335917568,2016-12-10 16:22:02+00:00,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,10,puppo,14319.0,3518.0,3.0,0.873233,golden_retriever
6959,807106840509214720,2016-12-09 06:17:20+00:00,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13.0,10,puppo,115713.0,53842.0,1.0,0.50537,Chihuahua
6960,807010152071229440,2016-12-08 23:53:08+00:00,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,10,puppo,12891.0,3772.0,1.0,0.610807,golden_retriever
6961,806629075125202948,2016-12-07 22:38:52+00:00,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13.0,10,puppo,73113.0,33695.0,2.0,0.0464032,cocker_spaniel
